country,year,gap_avggdt,netlend_ublg2,netlend_ublge3,grossdebt_udgg2,gdp_uvgd4,imf_rosc_transparency,worldbank_code,dpi_yrcurnt,dpi_execrlc,dpi_gov2seat,lv_crisis_dummy,al10_transparency,obi_10score,weber_inflation,eurostat_edp_b9min_gdp,eurostat_f_as_tr_gdp,eurostat_f2_gdp,eurostat_f3_gdp,eurostat_f4_gdp,eurostat_f5_gdp,eurostat_f_as_oth_gdp,eurostat_tot_adj_gdp,eurostat_f34_gdp,eurostat_fli_oth_gdp,eurostat_iss_adj_gdp,eurostat_edp_d41_adj_gdp,eurostat_red_adj_gdp,eurostat_edp_k11_adj_gdp,eurostat_k121_adj_gdp,eurostat_oth_k_adj_gdp,eurostat_tot_x_gdp,eurostat_gd_change_gdp,eu27,l1.grossdebt_udgg2,balance_gdp_edf,debt_change,debt_gdp_change,debt_gdp,altlassenindex10b,obi2010,ft,sgp,slump,slump2,boom,booml3,emu15
Austria,1960.0,NaN,NaN,NaN,NaN,6.261600017547607,NaN,AUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NA,NA,NA,NA,1.0
Austria,1961.0,NaN,NaN,NaN,NaN,6.874899864196777,NaN,AUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NA,NA,NA,NA,1.0
Austria,1962.0,NaN,NaN,NaN,NaN,7.2916998863220215,NaN,AUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NA,NA,NA,NA,1.0
Austria,1963.0,NaN,NaN,NaN,NaN,7.859099864959717,NaN,AUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NA,NA,NA,NA,1.0
Austria,1964.0,NaN,NaN,NaN,NaN,8.6048002243042,NaN,AUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NA,NA,NA,NA,1.0
Austria,1965.0,-1.4763290882110596,NaN,NaN,NaN,9.3548002243042,NaN,AUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,-1.4763290882110596,1.4763290882110596,0.0,0.0,1.0
Austria,1966.0,-0.6648678183555603,NaN,NaN,NaN,10.191200256347656,NaN,AUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,-0.6648678183555603,0.6648678183555603,0.0,0.0,1.0
Austria,1967.0,-2.409597396850586,NaN,NaN,NaN,10.88949966430664,NaN,AUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,-2.409597396850586,2.409597396850586,0.0,0.0,1.0
Austria,1968.0,-2.8144798278808594,NaN,NaN,NaN,12.10789966583252,NaN,AUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,-2.8144798278808594,2.8144798278808594,0.0,0.0,1.0
Austria,1969.0,-1.5671781301498413,NaN,NaN,NaN,13.30620002746582,NaN,AUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,-1.5671781301498413,1.5671781301498413,0.0,0.0,1.0
Austria,1970.0,0.5331239104270935,NaN,NaN,NaN,14.929400444030762,NaN,AUT,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,0.0,0.5331239104270935,0.0,1.0
Austria,1971.0,0.874605119228363,NaN,NaN,NaN,16.920700073242188,NaN,AUT,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,0.0,0.874605119228363,0.0,1.0
Austria,1972.0,2.471576452255249,NaN,NaN,NaN,19.522300720214844,NaN,AUT,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,0.0,2.471576452255249,0.0,1.0
Austria,1973.0,3.0678741931915283,NaN,NaN,NaN,23.787700653076172,NaN,AUT,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,0.0,3.0678741931915283,3.0678741931915283,1.0
Austria,1974.0,3.0451674461364746,NaN,NaN,NaN,29.81719970703125,NaN,AUT,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,0.0,3.0451674461364746,3.0451674461364746,1.0
Austria,1975.0,-0.9369292855262756,NaN,NaN,NaN,32.14440155029297,NaN,AUT,0.0,3.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,-0.9369292855262756,0.9369292855262756,0.0,0.0,1.0
Austria,1976.0,0.24860550463199615,-1.376960039138794,-3.6057677268981934,NaN,38.187599182128906,NaN,AUT,3.0,3.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,-3.6057677268981934,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,0.0,0.24860550463199615,0.0,1.0
Austria,1977.0,2.1550424098968506,-0.9480800032615662,-2.1132941246032715,NaN,44.86289978027344,NaN,AUT,2.0,3.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,-2.1132941246032715,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,0.0,2.1550424098968506,0.0,1.0
Austria,1978.0,-0.7449105978012085,-1.2946799993515015,-2.67431378364563,NaN,48.4114990234375,NaN,AUT,1.0,3.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,-2.67431378364563,NaN,NaN,NaN,NaN,NaN,NaN,1.0,-0.7449105978012085,0.7449105978012085,0.0,0.0,1.0
Austria,1979.0,2.088529109954834,-1.2327500581741333,-2.3000648021698,NaN,53.59629821777344,NaN,AUT,0.0,3.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,-2.3000648021698,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,0.0,2.088529109954834,0.0,1.0
Austria,1980.0,1.5587091445922852,-0.9496600031852722,-1.6190202236175537,NaN,58.65679931640625,NaN,AUT,3.0,3.0,0.0,0.0,NaN,NaN,6.325360298156738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,-1.6190202236175537,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,0.0,1.5587091445922852,0.0,1.0
Austria,1981.0,-0.7208830118179321,-1.131500005722046,-1.785238265991211,NaN,63.38090133666992,NaN,AUT,2.0,3.0,0.0,0.0,NaN,NaN,6.806867599487305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,-1.785238265991211,NaN,NaN,NaN,NaN,NaN,NaN,1.0,-0.7208830118179321,0.7208830118179321,0.0,0.0,1.0
Austria,1982.0,-0.8178974986076355,-2.3770298957824707,-3.292095899581909,NaN,72.20429992675781,NaN,AUT,1.0,3.0,0.0,0.0,NaN,NaN,5.440499782562256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,-3.292095899581909,NaN,NaN,NaN,NaN,NaN,NaN,1.0,-0.8178974986076355,0.8178974986076355,0.0,0.0,1.0
Austria,1983.0,0.10733330249786377,-3.3964500427246094,-4.223208427429199,NaN,80.42350006103516,NaN,AUT,0.0,3.0,0.0,0.0,NaN,NaN,3.3353159427642822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,-4.223208427429199,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,0.0,0.10733330249786377,0.0,1.0
Austria,1984.0,-1.7997643947601318,-2.2865800857543945,-2.667752265930176,NaN,85.711700439453125,NaN,AUT,3.0,3.0,12.0,0.0,NaN,NaN,5.664851188659668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,-2.667752265930176,NaN,NaN,NaN,NaN,NaN,NaN,1.0,-1.7997643947601318,1.7997643947601318,0.0,0.0,1.0
Austria,1985.0,-1.4142870903015137,-2.462599992752075,-2.7069430351257324,NaN,90.97350311279297,NaN,AUT,2.0,3.0,12.0,0.0,4.0,NaN,3.189709186553955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,-2.7069430351257324,NaN,NaN,NaN,0.36363636363636365,NaN,0.7061904761904763,1.0,-1.4142870903015137,1.4142870903015137,0.0,0.0,1.0
Austria,1986.0,-1.241979956626892,-3.8486499786376953,-3.841334581375122,NaN,100.19039916992188,NaN,AUT,0.0,3.0,12.0,0.0,4.0,NaN,1.7366342544555664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,-3.841334581375122,NaN,NaN,NaN,0.36363636363636365,NaN,0.7061904761904763,1.0,-1.241979956626892,1.241979956626892,0.0,0.0,1.0
Austria,1987.0,-2.1020169258117676,-4.629640102386475,-4.334989070892334,NaN,106.7969970703125,NaN,AUT,3.0,3.0,77.0,0.0,4.0,NaN,1.4082244634628296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,-4.334989070892334,NaN,NaN,NaN,0.36363636363636365,NaN,0.7061904761904763,1.0,-2.1020169258117676,2.1020169258117676,0.0,0.0,1.0
Austria,1988.0,-1.5948405265808105,-3.83516001701355,-3.428274393081665,NaN,111.86849975585938,NaN,AUT,2.0,3.0,77.0,0.0,4.0,NaN,1.8680051565170288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,-3.428274393081665,NaN,NaN,NaN,0.36363636363636365,NaN,0.7061904761904763,1.0,-1.5948405265808105,1.5948405265808105,0.0,0.0,1.0
Austria,1989.0,-0.32753440737724304,-3.673490047454834,-3.0665788650512695,NaN,119.79129791259766,NaN,AUT,1.0,3.0,77.0,0.0,4.0,NaN,2.2494888305664062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,-3.0665788650512695,NaN,NaN,NaN,0.36363636363636365,NaN,0.7061904761904763,1.0,-0.32753440737724304,0.32753440737724304,0.0,0.0,1.0
Austria,1990.0,1.3254518508911133,-3.2845098972320557,-2.5303988456726074,73.30000305175781,129.8022003173828,NaN,AUT,0.0,3.0,77.0,0.0,4.0,NaN,2.764423131942749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,-2.5303988456726074,NaN,NaN,0.5647053969233959,0.36363636363636365,NaN,0.7061904761904763,1.0,0.0,0.0,1.3254518508911133,0.0,1.0
Austria,1991.0,2.171940803527832,-4.092889785766602,-2.9382920265197754,79.0999984741211,139.29469299316406,NaN,AUT,3.0,3.0,60.0,0.0,4.0,NaN,3.1180152893066406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,73.30000305175781,-2.9382920265197754,5.799995422363281,4.163830866584356,0.5678608192058182,0.36363636363636365,NaN,0.7061904761904763,1.0,0.0,0.0,2.171940803527832,0.0,1.0
Austria,1992.0,1.5933984518051147,-2.9856700897216797,-2.0003905296325684,86.80000305175781,149.25430297851562,NaN,AUT,2.0,3.0,60.0,0.0,4.0,NaN,3.424731731414795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,79.0999984741211,-2.0003905296325684,7.700004577636719,5.158983308337244,0.5815577931059864,0.36363636363636365,NaN,0.7061904761904763,1.0,0.0,0.0,1.5933984518051147,0.0,1.0
Austria,1993.0,-0.46605420112609863,-7.095849990844727,-4.4140753746032715,98.0999984741211,160.75509643554688,NaN,AUT,1.0,3.0,60.0,0.0,4.0,NaN,3.237975597381592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,86.80000305175781,-4.4140753746032715,11.299995422363281,7.029323283006396,0.610245028924811,0.36363636363636365,NaN,0.7061904761904763,1.0,-0.46605420112609863,0.46605420112609863,0.0,0.0,1.0
Austria,1994.0,-0.6942253708839417,-8.286299705505371,-4.881986618041992,109.9000015258789,169.73219299316406,NaN,AUT,0.0,3.0,60.0,0.0,4.0,NaN,2.7101097106933594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,98.0999984741211,-4.881986618041992,11.800003051757812,6.952130202096107,0.6474906120508624,0.36363636363636365,NaN,0.7061904761904763,1.0,-0.6942253708839417,0.6942253708839417,0.0,0.0,1.0
Austria,1995.0,-0.6108067035675049,-10.731410026550293,-5.789170742034912,123.69999694824219,182.26759338378906,NaN,AUT,0.0,3.0,52.0,0.0,4.0,NaN,1.600948691368103,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,109.9000015258789,-5.789170742034912,13.799995422363281,7.571283060343878,0.6786724653118951,0.36363636363636365,NaN,0.7061904761904763,1.0,-0.6108067035675049,0.6108067035675049,0.0,0.0,1.0
Austria,1996.0,-0.8338543176651001,-7.655059814453125,-3.989361524581909,123.5999984741211,184.51840209960938,NaN,AUT,3.0,3.0,53.0,0.0,4.0,NaN,1.792627215385437,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,123.69999694824219,-3.989361524581909,-0.09999847412109375,-0.05419430960989524,0.6698518796374443,0.36363636363636365,NaN,0.7061904761904763,1.0,-0.8338543176651001,0.8338543176651001,0.0,0.0,1.0
Austria,1997.0,-1.1593265533447266,-3.5654900074005127,-1.8131486177444458,117.0,182.63479614257812,NaN,AUT,2.0,3.0,53.0,0.0,4.0,NaN,1.1571574211120605,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,123.5999984741211,-1.8131486177444458,-6.599998474121094,-3.6137683582315008,0.6406227207035685,0.36363636363636365,NaN,0.7061904761904763,1.0,-1.1593265533447266,1.1593265533447266,0.0,0.0,1.0
Austria,1998.0,-0.055052999407052994,-4.731979846954346,-2.365471124649048,123.5999984741211,189.5531005859375,NaN,AUT,1.0,3.0,53.0,0.0,4.0,NaN,0.8236983418464661,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,117.0,-2.365471124649048,6.599998474121094,3.4818731288063836,0.6520600195515383,0.36363636363636365,NaN,0.7061904761904763,1.0,-0.055052999407052994,0.055052999407052994,0.0,0.0,1.0
Austria,1999.0,0.8485323190689087,-4.822780132293701,-2.3116848468780518,133.0,197.97860717773438,NaN,AUT,0.0,3.0,53.0,0.0,4.0,NaN,0.5152900815010071,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,123.5999984741211,-2.3116848468780518,9.400001525878906,4.747988512435638,0.6717897549435726,0.36363636363636365,NaN,0.7061904761904763,1.0,0.0,0.0,0.8485323190689087,0.0,1.0
Austria,2e3,2.128744125366211,-3.8444600105285645,-1.6861273050308228,138.0,207.52879333496094,NaN,AUT,3.0,1.0,52.0,0.0,4.0,NaN,1.9592491388320923,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,133.0,-1.6861273050308228,5.0,2.4093042317890663,0.6649679679737823,0.36363636363636365,NaN,0.7061904761904763,1.0,0.0,0.0,2.128744125366211,0.0,1.0
Austria,2001.0,0.3790428042411804,-0.41119998693466187,-0.04936030134558678,142.60000610351562,212.49850463867188,NaN,AUT,2.0,1.0,52.0,0.0,4.0,NaN,2.2945845127105713,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,138.0,-0.04936030134558678,4.600006103515625,2.164723987746352,0.6710635745225114,0.36363636363636365,NaN,0.7061904761904763,1.0,0.0,0.0,0.3790428042411804,0.0,1.0
Austria,2002.0,-0.16099029779434204,-2.0060999393463135,-0.714940071105957,145.39999389648438,218.8477020263672,NaN,AUT,1.0,1.0,52.0,0.0,4.0,NaN,1.699762225151062,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,142.60000610351562,-0.714940071105957,2.79998779296875,1.2794229809328326,0.6643889451439902,0.36363636363636365,NaN,0.7061904761904763,1.0,-0.16099029779434204,0.16099029779434204,0.0,0.0,1.0
Austria,2003.0,-1.4605616331100464,-3.7239298820495605,-1.5181704759597778,146.3000030517578,223.30230712890625,NaN,AUT,3.0,1.0,18.0,0.0,4.0,NaN,1.2961335182189941,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,145.39999389648438,-1.5181704759597778,0.9000091552734375,0.40304516636896504,0.6551656583077884,0.36363636363636365,NaN,0.7061904761904763,1.0,-1.4605616331100464,1.4605616331100464,0.0,0.0,1.0
Austria,2004.0,-1.0028051137924194,-10.71815013885498,-4.484762668609619,150.6999969482422,232.78179931640625,NaN,AUT,2.0,1.0,18.0,0.0,4.0,NaN,1.9501192569732666,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,146.3000030517578,-4.484762668609619,4.399993896484375,1.8901795197930096,0.6473873704507489,0.36363636363636365,NaN,0.7061904761904763,1.0,-1.0028051137924194,1.0028051137924194,0.0,0.0,1.0
Austria,2005.0,-0.5584418177604675,-4.4202399253845215,-1.7087795734405518,155.8000030517578,243.5850067138672,NaN,AUT,1.0,1.0,18.0,0.0,4.0,NaN,2.1076724529266357,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,150.6999969482422,-1.7087795734405518,5.100006103515625,2.0937274310591976,0.6396124505100264,0.36363636363636365,NaN,0.7061904761904763,1.0,-0.5584418177604675,0.5584418177604675,0.0,0.0,1.0
Austria,2006.0,1.0843424797058105,-4.338510036468506,-1.5592458248138428,159.39999389648438,256.95050048828125,NaN,AUT,0.0,1.0,16.0,0.0,4.0,NaN,1.690000057220459,1.5,-0.10000000149011612,-0.10000000149011612,0.0,0.10000000149011612,0.0,0.0,-0.20000000298023224,-0.10000000149011612,0.0,0.0,0.30000001192092896,0.0,-0.30000001192092896,0.0,0.0,0.20000000298023224,1.399999976158142,1.0,155.8000030517578,-1.5592458248138428,3.5999908447265625,1.4010444960743509,0.6203529224250495,0.36363636363636365,NaN,0.7061904761904763,1.0,0.0,0.0,1.0843424797058105,0.0,1.0
Austria,2007.0,2.996692657470703,-2.7241299152374268,-0.871945321559906,165.0,272.01019287109375,NaN,AUT,3.0,3.0,66.0,0.0,4.0,NaN,2.202773094177246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,159.39999389648438,-0.871945321559906,5.600006103515625,2.0587486242361073,0.6065949156478628,0.36363636363636365,NaN,0.7061904761904763,1.0,0.0,0.0,2.996692657470703,0.0,1.0
Austria,2008.0,3.503115653991699,-2.837970018386841,-0.930740475654602,180.5,283.08538818359375,NaN,AUT,2.0,3.0,66.0,1.0,4.0,NaN,3.223323345184326,0.8999999761581421,4.099999904632568,3.200000047683716,0.20000000298023224,0.4000000059604645,0.20000000298023224,0.10000000149011612,-0.20000000298023224,-0.699999988079071,-0.10000000149011612,0.0,0.10000000149011612,0.0,0.5,0.0,0.0,0.6000000238418579,5.5,1.0,165.0,-0.930740475654602,15.5,5.475379743000916,0.6376168023301066,0.36363636363636365,NaN,0.7061904761904763,1.0,0.0,0.0,3.503115653991699,3.503115653991699,1.0
Austria,2009.0,-2.059994697570801,-11.356679916381836,-4.117764472961426,191.0,274.32049560546875,NaN,AUT,1.0,3.0,51.0,1.0,4.0,NaN,0.4008202850818634,4.099999904632568,-0.6000000238418579,-3.0,0.10000000149011612,0.20000000298023224,2.0,0.10000000149011612,0.4000000059604645,0.30000001192092896,0.20000000298023224,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,3.9000000953674316,1.0,180.5,-4.117764472961426,10.5,3.8276396289037167,0.6962658753529618,0.36363636363636365,NaN,0.7061904761904763,1.0,-2.059994697570801,2.059994697570801,0.0,0.0,1.0
Austria,2010.0,-1.6291403770446777,-13.131360054016113,-4.637059688568115,205.1999969482422,284.0024108886719,NaN,AUT,0.0,3.0,51.0,NaN,NaN,NaN,1.6897224187850952,4.5,0.5,-0.10000000149011612,0.0,0.20000000298023224,0.30000001192092896,0.20000000298023224,-0.10000000149011612,0.0,-0.10000000149011612,-0.4000000059604645,0.10000000149011612,0.0,0.4000000059604645,0.0,0.0,0.20000000298023224,5.099999904632568,1.0,191.0,-4.637059688568115,14.199996948242188,4.999956480583732,0.7225290669404916,NaN,NaN,NaN,1.0,-1.6291403770446777,1.6291403770446777,0.0,0.0,1.0
Austria,2011.0,-0.779651403427124,-11.072750091552734,-3.7428946495056152,218.39999389648438,295.7323913574219,NaN,AUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5999999046325684,1.399999976158142,0.8999999761581421,0.10000000149011612,0.6000000238418579,-0.20000000298023224,0.10000000149011612,0.10000000149011612,0.10000000149011612,-0.10000000149011612,-0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,-0.20000000298023224,3.9000000953674316,1.0,205.1999969482422,-3.7428946495056152,13.199996948242188,4.463493798448572,0.7385054876607221,NaN,NaN,NaN,1.0,-0.779651403427124,0.779651403427124,0.0,0.0,1.0
Austria,2012.0,-0.2672345042228699,-10.071550369262695,-3.2788853645324707,231.60000610351562,307.048095703125,NaN,AUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,218.39999389648438,-3.2788853645324707,13.20001220703125,4.299004746081839,0.7542792459701241,NaN,NaN,NaN,1.0,-0.2672345042228699,0.2672345042228699,0.0,0.0,1.0
Belgium,1960.0,NaN,NaN,NaN,NaN,11.278200149536133,NaN,BEL,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NA,NA,NA,NA,1.0
Belgium,1961.0,NaN,NaN,NaN,NaN,11.852100372314453,NaN,BEL,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NA,NA,NA,NA,1.0
