state_name,state_number,year,pop,stab_fund,bal_no_carry,bal_no_carry_dummy,kids,aged,dem_gov,elex,delayed_budget,days_late_budget,late_budget,days_delayed_budget_cens,days_late_budget_cens,split_leg,div_gov_narrow,endbalance,lame_duck,gov_experience,new_gov,full_time_leg,census_1990_mail_response_rate,sup_maj_exp_uncond,college_graduate_avg_1990_99,prop_black_avg_1978_97,tempory_budget,payments_continuous,other_provision,shut_down,hard_deadline,soft_deadline,unemp_diff,unemp_rise,unemp_fall,unemp_rise_nocarry,unemp_fall_nocarry,unemp_rise_stabfund,unemp_fall_stabfund,unemp_rise_depos1,unemp_rise_depos2,unemp_rise_depos3,unemp_rise_depos4,unemp_fall_depos1,unemp_fall_depos2,unemp_fall_depos3,unemp_fall_depos4,unemp_rise_withdr1,unemp_rise_withdr2,unemp_rise_withdr3,unemp_rise_withdr4,unemp_fall_withdr1,unemp_fall_withdr2,unemp_fall_withdr3,unemp_fall_withdr4,splitleg_stab,splitleg_nocarry,splitbranch_stab,splitbranch_nocarry,weeks,d93_97,d98_02,d03_07
Alabama,1.0,1978.0,3.8320000171661377,1.0,2.0,1.0,23.819740295410156,11.266090393066406,1.0,1.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,1.0,7.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,NaN,NaN,0.0,NaN,0.0,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0
Alabama,1.0,1979.0,3.865999937057495,1.0,2.0,1.0,23.189180374145508,11.461930274963379,1.0,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,0.0,0.0,1.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,0.9000000953674316,0.9000000953674316,0.0,0.9000000953674316,0.0,0.9000000953674316,0.0,0.0,0.0,0.0,0.9000000953674316,0.0,0.0,0.0,0.0,0.9000000953674316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0
Alabama,1.0,1980.0,3.8940000534057617,1.0,2.0,1.0,22.23933982849121,11.299440383911133,1.0,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,0.0,1.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,1.5999994277954102,1.5999994277954102,0.0,1.5999994277954102,0.0,1.5999994277954102,0.0,0.0,0.0,0.0,1.5999994277954102,0.0,0.0,0.0,0.0,1.5999994277954102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0
Alabama,1.0,1981.0,3.9189999103546143,1.0,2.0,1.0,21.5177001953125,11.484589576721191,1.0,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,0.0,2.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,1.3000001907348633,1.3000001907348633,0.0,1.3000001907348633,0.0,1.3000001907348633,0.0,0.0,0.0,0.0,1.3000001907348633,0.0,0.0,0.0,0.0,1.3000001907348633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0
Alabama,1.0,1982.0,3.924999952316284,1.0,2.0,1.0,21.03527069091797,11.672160148620605,1.0,1.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,0.0,3.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,3.5,3.5,0.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0
Alabama,1.0,1983.0,3.934000015258789,1.0,2.0,1.0,20.626100540161133,11.815199851989746,1.0,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,0.0,0.0,1.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-0.39999961853027344,0.0,0.39999961853027344,0.0,0.39999961853027344,0.0,0.39999961853027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999961853027344,0.0,0.0,0.0,0.0,0.39999961853027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0
Alabama,1.0,1984.0,3.9519999027252197,1.0,2.0,1.0,20.38105010986328,11.957880020141602,1.0,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,0.0,1.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-2.6000003814697266,0.0,2.6000003814697266,0.0,2.6000003814697266,0.0,2.6000003814697266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6000003814697266,0.0,0.0,0.0,0.0,2.6000003814697266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0
Alabama,1.0,1985.0,3.9730000495910645,1.0,2.0,1.0,20.2635498046875,12.083539962768555,1.0,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,0.0,2.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-1.5999994277954102,0.0,1.5999994277954102,0.0,1.5999994277954102,0.0,1.5999994277954102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999994277954102,0.0,0.0,0.0,0.0,1.5999994277954102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0
Alabama,1.0,1986.0,3.992000102996826,1.0,2.0,1.0,20.246910095214844,12.199999809265137,1.0,1.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,0.0,3.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0
Alabama,1.0,1987.0,4.014999866485596,1.0,2.0,1.0,20.132259368896484,12.399999618530273,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0.0,1.0,NaN,0.0,0.0,1.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-1.5000004768371582,0.0,1.5000004768371582,0.0,1.5000004768371582,0.0,1.5000004768371582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000004768371582,0.0,0.0,0.0,0.0,1.5000004768371582,0.0,0.0,0.0,0.0,0.0,1.0,2.0,NaN,0.0,0.0,0.0
Alabama,1.0,1988.0,4.02400016784668,1.0,2.0,1.0,19.88347053527832,12.5,0.0,0.0,1.0,0.0,0.0,137.0,0.0,0.0,1.0,5.400000095367432,0.0,1.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-0.6999998092651367,0.0,0.6999998092651367,0.0,0.6999998092651367,0.0,0.6999998092651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999998092651367,0.0,0.0,0.0,0.0,0.6999998092651367,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,0.0
Alabama,1.0,1989.0,4.03000020980835,1.0,2.0,1.0,19.69403076171875,12.700340270996094,0.0,0.0,0.0,NaN,NaN,0.0,NaN,0.0,1.0,0.699999988079071,0.0,2.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-0.3000001907348633,0.0,0.3000001907348633,0.0,0.3000001907348633,0.0,0.3000001907348633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000001907348633,0.0,0.0,0.0,0.0,0.3000001907348633,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,0.0
Alabama,1.0,1990.0,4.039999961853027,1.0,2.0,1.0,20.094039916992188,13.066069602966309,0.0,1.0,NaN,NaN,NaN,NaN,NaN,0.0,1.0,4.300000190734863,0.0,3.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-0.2999997138977051,0.0,0.2999997138977051,0.0,0.2999997138977051,0.0,0.2999997138977051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999997138977051,0.0,0.0,0.0,0.0,0.2999997138977051,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,0.0
Alabama,1.0,1991.0,4.098999977111816,1.0,2.0,1.0,18.973100662231445,12.899999618530273,0.0,0.0,1.0,-17.0,0.0,46.0,0.0,0.0,1.0,-0.08695652335882187,1.0,4.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,0.5999999046325684,0.5999999046325684,0.0,0.5999999046325684,0.0,0.5999999046325684,0.0,0.0,0.0,0.0,0.5999999046325684,0.0,0.0,0.0,0.0,0.5999999046325684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.857142448425293,0.0,0.0,0.0
Alabama,1.0,1992.0,4.1539998054504395,1.0,2.0,1.0,18.801349639892578,13.0,0.0,0.0,0.0,-132.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.857142448425293,0.0,0.0,0.0
Alabama,1.0,1993.0,4.214000225067139,1.0,2.0,1.0,18.50653076171875,13.0,1.0,0.0,0.0,-126.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,1.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-0.3000001907348633,0.0,0.3000001907348633,0.0,0.3000001907348633,0.0,0.3000001907348633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000001907348633,0.0,0.0,0.0,0.0,0.3000001907348633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.857142448425293,1.0,0.0,0.0
Alabama,1.0,1994.0,4.260000228881836,1.0,2.0,1.0,18.37955093383789,13.100000381469727,1.0,1.0,0.0,-165.0,0.0,0.0,0.0,0.0,0.0,3.0999999046325684,0.0,1.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-1.1999998092651367,0.0,1.1999998092651367,0.0,1.1999998092651367,0.0,1.1999998092651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1999998092651367,0.0,0.0,0.0,0.0,1.1999998092651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0
Alabama,1.0,1995.0,4.296999931335449,1.0,2.0,1.0,18.274669647216797,13.0,0.0,0.0,0.0,-54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-0.20000028610229492,0.0,0.20000028610229492,0.0,0.20000028610229492,0.0,0.20000028610229492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000028610229492,0.0,0.0,0.0,0.0,0.20000028610229492,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.0
Alabama,1.0,1996.0,4.330999851226807,1.0,2.0,1.0,18.180110931396484,13.0,0.0,0.0,0.0,-123.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-0.6999998092651367,0.0,0.6999998092651367,0.0,0.6999998092651367,0.0,0.6999998092651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999998092651367,0.0,0.0,0.0,0.0,0.6999998092651367,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.0
Alabama,1.0,1997.0,4.368000030517578,1.0,2.0,1.0,18.031240463256836,13.0,0.0,0.0,1.0,-7.0,0.0,119.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-0.09999990463256836,0.0,0.09999990463256836,0.0,0.09999990463256836,0.0,0.09999990463256836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999990463256836,0.0,0.0,0.0,0.0,0.09999990463256836,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.0
Alabama,1.0,1998.0,4.40500020980835,1.0,2.0,1.0,18.133609771728516,13.100000381469727,0.0,1.0,0.0,-152.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,1.0,0.0
Alabama,1.0,1999.0,4.429999828338623,1.0,2.0,1.0,17.735109329223633,13.0,1.0,0.0,0.0,-110.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.0,0.0,1.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,0.40000009536743164,0.40000009536743164,0.0,0.40000009536743164,0.0,0.40000009536743164,0.0,0.0,0.0,0.0,0.40000009536743164,0.0,0.0,0.0,0.0,0.40000009536743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0
Alabama,1.0,2e3,4.451686859130859,1.0,2.0,1.0,18.5968074798584,13.0,1.0,0.0,0.0,-137.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.0,1.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-0.20000028610229492,0.0,0.20000028610229492,0.0,0.20000028610229492,0.0,0.20000028610229492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000028610229492,0.0,0.0,0.0,0.0,0.20000028610229492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0
Alabama,1.0,2001.0,4.462831974029541,1.0,2.0,1.0,18.30219268798828,13.050000190734863,1.0,0.0,0.0,-132.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,0.5999999046325684,0.5999999046325684,0.0,0.5999999046325684,0.0,0.5999999046325684,0.0,0.0,0.0,0.0,0.5999999046325684,0.0,0.0,0.0,0.0,0.5999999046325684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.714285850524902,0.0,1.0,0.0
Alabama,1.0,2002.0,4.469905853271484,1.0,2.0,1.0,18.007577896118164,13.100000381469727,1.0,1.0,0.0,-172.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.0,3.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,0.7000002861022949,0.7000002861022949,0.0,0.7000002861022949,0.0,0.7000002861022949,0.0,0.0,0.0,0.0,0.7000002861022949,0.0,0.0,0.0,0.0,0.7000002861022949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0
Alabama,1.0,2003.0,4.486598014831543,1.0,2.0,1.0,18.018218994140625,13.199999809265137,0.0,0.0,1.0,-1.0,0.0,102.0,0.0,0.0,1.0,2.0999999046325684,0.0,0.0,1.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.714285850524902,0.0,0.0,1.0
Alabama,1.0,2004.0,4.5065741539001465,1.0,2.0,1.0,17.615894317626953,13.199999809265137,0.0,0.0,0.0,-133.0,0.0,0.0,0.0,0.0,1.0,2.799999952316284,0.0,1.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-0.3000001907348633,0.0,0.3000001907348633,0.0,0.3000001907348633,0.0,0.3000001907348633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000001907348633,0.0,0.0,0.0,0.0,0.3000001907348633,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.714285850524902,0.0,0.0,1.0
Alabama,1.0,2005.0,4.537299156188965,1.0,2.0,1.0,17.397981643676758,13.300000190734863,0.0,0.0,1.0,-57.0,0.0,71.0,0.0,0.0,1.0,9.300000190734863,0.0,2.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-1.1999998092651367,0.0,1.1999998092651367,0.0,1.1999998092651367,0.0,1.1999998092651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1999998092651367,0.0,0.0,0.0,0.0,1.1999998092651367,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.857142448425293,0.0,0.0,1.0
Alabama,1.0,2006.0,4.587563991546631,1.0,2.0,1.0,17.721242904663086,13.399999618530273,0.0,1.0,0.0,-172.0,0.0,0.0,0.0,0.0,1.0,7.900000095367432,0.0,3.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,-0.40000009536743164,0.0,0.40000009536743164,0.0,0.40000009536743164,0.0,0.40000009536743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40000009536743164,0.0,0.0,0.0,0.0,0.40000009536743164,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,1.0
Alabama,1.0,2007.0,4.6265950202941895,1.0,2.0,1.0,17.610198974609375,13.5,0.0,0.0,0.0,-115.0,0.0,0.0,0.0,0.0,1.0,16.200000762939453,1.0,4.0,0.0,3.0,62.0,0.0,18.367000579833984,0.2604494094848633,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,1.0
Arizona,3.0,1978.0,2.515000104904175,0.0,2.0,1.0,23.598819732666016,11.757269859313965,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,0.0,NaN,0.0,0.0,1.0,3.0,62.0,0.0,22.589000701904297,0.0638997033238411,0.0,1.0,0.0,1.0,0.0,0.0,NaN,NaN,0.0,NaN,0.0,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NaN,0.0,0.0,0.0
Arizona,3.0,1979.0,2.635999917984009,0.0,2.0,1.0,23.265310287475586,12.12244987487793,1.0,0.0,NaN,NaN,NaN,NaN,NaN,0.0,1.0,NaN,0.0,1.0,0.0,3.0,62.0,0.0,22.589000701904297,0.0638997033238411,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NaN,0.0,0.0,0.0
Arizona,3.0,1980.0,2.7179999351501465,0.0,2.0,1.0,21.265640258789062,11.295069694519043,1.0,0.0,NaN,NaN,NaN,NaN,NaN,0.0,1.0,NaN,0.0,2.0,0.0,3.0,62.0,0.0,22.589000701904297,0.0638997033238411,0.0,1.0,0.0,1.0,0.0,0.0,1.5999999046325684,1.5999999046325684,0.0,1.5999999046325684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NaN,0.0,0.0,0.0
Arizona,3.0,1981.0,2.809999942779541,0.0,2.0,1.0,20.413249969482422,11.61382007598877,1.0,0.0,NaN,NaN,NaN,NaN,NaN,0.0,1.0,NaN,0.0,3.0,0.0,3.0,62.0,0.0,22.589000701904297,0.0638997033238411,0.0,1.0,0.0,1.0,0.0,0.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NaN,0.0,0.0,0.0
Arizona,3.0,1982.0,2.890000104904175,0.0,2.0,1.0,19.81328010559082,11.825730323791504,1.0,1.0,NaN,NaN,NaN,NaN,NaN,0.0,1.0,NaN,0.0,4.0,0.0,3.0,62.0,0.0,22.589000701904297,0.0638997033238411,0.0,1.0,0.0,1.0,0.0,0.0,3.8000001907348633,3.8000001907348633,0.0,3.8000001907348633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NaN,0.0,0.0,0.0
Arizona,3.0,1983.0,2.9690001010894775,0.0,2.0,1.0,19.32659912109375,12.087539672851562,1.0,0.0,NaN,NaN,NaN,NaN,NaN,0.0,1.0,NaN,0.0,5.0,0.0,3.0,62.0,0.0,22.589000701904297,0.0638997033238411,0.0,1.0,0.0,1.0,0.0,0.0,-0.8000001907348633,0.0,0.8000001907348633,0.0,0.8000001907348633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NaN,0.0,0.0,0.0
Arizona,3.0,1984.0,3.066999912261963,0.0,2.0,1.0,18.977859497070312,12.207030296325684,1.0,0.0,NaN,NaN,NaN,NaN,NaN,0.0,1.0,NaN,0.0,6.0,0.0,3.0,62.0,0.0,22.589000701904297,0.0638997033238411,0.0,1.0,0.0,1.0,0.0,0.0,-4.199999809265137,0.0,4.199999809265137,0.0,4.199999809265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NaN,0.0,0.0,0.0
Arizona,3.0,1985.0,3.184000015258789,0.0,2.0,1.0,18.928239822387695,12.284549713134766,1.0,0.0,NaN,NaN,NaN,NaN,NaN,0.0,1.0,NaN,0.0,7.0,0.0,3.0,62.0,0.0,22.589000701904297,0.0638997033238411,0.0,1.0,0.0,1.0,0.0,0.0,1.3000001907348633,1.3000001907348633,0.0,1.3000001907348633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NaN,0.0,0.0,0.0
Arizona,3.0,1986.0,3.308000087738037,0.0,2.0,1.0,19.182680130004883,12.300000190734863,1.0,1.0,NaN,NaN,NaN,NaN,NaN,0.0,1.0,NaN,0.0,8.0,0.0,3.0,62.0,0.0,22.589000701904297,0.0638997033238411,0.0,1.0,0.0,1.0,0.0,0.0,0.5999999046325684,0.5999999046325684,0.0,0.5999999046325684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NaN,0.0,0.0,0.0
Arizona,3.0,1987.0,3.437000036239624,0.0,2.0,1.0,18.665090560913086,12.699999809265137,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,0.0,0.0,1.0,3.0,62.0,0.0,22.589000701904297,0.0638997033238411,0.0,1.0,0.0,1.0,0.0,0.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0
Arizona,3.0,1988.0,3.5350000858306885,0.0,2.0,1.0,18.435909271240234,12.800000190734863,1.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,1.0,1.2999999523162842,0.0,0.0,1.0,3.0,62.0,0.0,22.589000701904297,0.0638997033238411,0.0,1.0,0.0,1.0,0.0,0.0,-0.09999990463256836,0.0,0.09999990463256836,0.0,0.09999990463256836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NaN,0.0,0.0,0.0
Arizona,3.0,1989.0,3.621999979019165,0.0,2.0,1.0,18.86952018737793,13.048370361328125,1.0,0.0,NaN,-1.0,0.0,NaN,0.0,0.0,1.0,0.20000000298023224,0.0,1.0,0.0,3.0,62.0,0.0,22.589000701904297,0.0638997033238411,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NaN,0.0,0.0,0.0
Arizona,3.0,1990.0,3.6649999618530273,1.0,2.0,1.0,19.34515953063965,13.533419609069824,1.0,1.0,NaN,-2.0,0.0,NaN,0.0,0.0,1.0,0.8999999761581421,0.0,2.0,0.0,3.0,62.0,0.0,22.589000701904297,0.0638997033238411,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,NaN,0.0,0.0,0.0
Arizona,3.0,1991.0,3.7890000343322754,1.0,2.0,1.0,18.686599731445312,13.199999809265137,0.0,0.0,0.0,-3.0,0.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,62.0,0.0,22.589000701904297,0.0638997033238411,0.0,1.0,0.0,1.0,0.0,0.0,0.39999961853027344,0.39999961853027344,0.0,0.39999961853027344,0.0,0.39999961853027344,0.0,0.0,0.0,0.0,0.39999961853027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999961853027344,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,14.857142448425293,0.0,0.0,0.0
